BARCODE,ITEM_ID,STOREID,ORIGINAL_PRICE,CURRENT_PRICE,QTY_MARKDOWN,QTY_ON_HAND
1111102963,4023014,738,6,5.4,73,1
1111102968,5753002,749,6,5.4,74,1
1111103058,5274504,756,6,5.4,75,1
1111103059,5279515,759,6,5.4,75,1
1111103088,5253004,765,6,5.4,76,1
1111103094,5276501,768,6,5.4,76,1
1111103095,5280002,780,6,5.4,78,1
1111103096,5259001,785,6,5.4,78,1
1111103097,6488002,789,6,5.4,78,1
1111103107,5254069,790,6,5.4,79,1
1111103108,5254071,794,6,5.4,79,1
1111103131,5748028,796,6,5.4,79,1
1111103132,5748024,798,6,5.4,79,1
1111103133,5750001,94,6,5.4,94,1
1111103134,5257002,29,7,6.3,29,1
1111103143,5710582,426,7,6.3,42,1
1111103191,5753003,431,7,6.3,43,1
1111103238,8422511,446,7,6.3,44,1
1111103239,5715046,487,7,6.3,48,1
1111103240,5720003,54,7,6.3,54,1
1111103241,5719004,556,7,6.3,55,1
1111103242,5719005,599,7,6.3,59,1
1111103243,5715038,630,7,6.3,63,1
1111103245,5755002,658,7,6.3,65,1
1111103264,5253002,678,7,6.3,67,1
1111103266,5253005,686,7,6.3,68,1
1111103270,8317514,687,7,6.3,68,1
1111103271,8318001,69,7,6.3,69,1
1111103273,8317501,698,7,6.3,69,1
1111103274,5745508,709,7,6.3,70,1
1111103277,5756512,720,7,6.3,72,1
1111103287,7540001,724,7,6.3,72,1
1111103293,5754001,728,7,6.3,72,1
1111103344,5751003,732,7,6.3,73,1
1111103347,5707003,738,7,6.3,73,1
1111103348,5791002,749,7,6.3,74,1
1111103349,5711504,756,7,6.3,75,1
1111103351,5724025,759,7,6.3,75,1
1111103352,5724028,765,7,6.3,76,1
1111103353,5711505,768,7,6.3,76,1
1111103358,5750505,780,7,6.3,78,1
1111103360,5749009,785,7,6.3,78,1
1111103366,5758503,789,7,6.3,78,1
1111103368,5755001,790,7,6.3,79,1
1111103373,5744018,794,7,6.3,79,1
1111103374,5754002,796,7,6.3,79,1
1111103375,5746002,798,7,6.3,79,1
1111103376,5744019,94,7,6.3,94,1
1111103377,5745003,29,12,10.8,29,1
1111103379,5758064,426,12,10.8,42,1
1111103383,5758504,431,12,10.8,43,1
1111103398,5749006,446,12,10.8,44,1
1111103399,5750502,487,12,10.8,48,1
1111103406,5753507,54,12,10.8,54,1
1111103428,5711002,556,12,10.8,55,1
1111103479,9603008,599,12,10.8,59,1
1111103480,9597076,630,12,10.8,63,1
1111103485,5744021,658,12,10.8,65,1
1111103674,8531004,678,12,10.8,67,1
1111103809,1586100,686,12,10.8,68,1
1111103815,6896005,687,12,10.8,68,1
1111103816,6897503,69,12,10.8,69,1
1111103822,7099004,698,12,10.8,69,1
1111103827,9603508,709,12,10.8,70,1
1111103838,6895501,720,12,10.8,72,1
1111103856,6486551,724,12,10.8,72,1
1111103930,9742511,728,12,10.8,72,1
1111103952,9721595,732,12,10.8,73,1
1111103953,9742008,738,12,10.8,73,1
1111104003,8422523,749,12,10.8,74,1
1111104007,8422526,756,12,10.8,75,1
1111104008,8405529,759,12,10.8,75,1
1111104009,10611022,765,12,10.8,76,1
1111104011,8425514,768,12,10.8,76,1
1111104012,8531002,780,12,10.8,78,1
1111104016,8426005,785,12,10.8,78,1
1111104017,8426004,789,12,10.8,78,1
1111104025,8422509,790,12,10.8,79,1
1111104026,8420542,794,12,10.8,79,1
1111104030,8425009,796,12,10.8,79,1
1111104031,8422519,798,12,10.8,79,1
1111104032,8422518,94,12,10.8,94,1
1111104033,8422516,29,8,7.2,29,1
1111104036,8424529,426,8,7.2,42,1
1111104037,8425513,431,8,7.2,43,1
1111104043,8632516,446,8,7.2,44,1
1111104044,8633017,487,8,7.2,48,1
1111104055,8634005,54,8,7.2,54,1
1111104056,8632517,556,8,7.2,55,1
1111104057,8634503,599,8,7.2,59,1
1111104058,8632518,630,8,7.2,63,1
1111104060,8634504,658,8,7.2,65,1
1111104066,8425013,678,8,7.2,67,1
1111104068,8424520,686,8,7.2,68,1
1111104075,10611033,687,8,7.2,68,1
1111104081,8529508,69,8,7.2,69,1
1111104083,8539027,698,8,7.2,69,1
1111104090,3478505,709,8,7.2,70,1
1111104091,3478504,720,8,7.2,72,1
1111104092,3384579,724,8,7.2,72,1
1111104093,3374041,728,8,7.2,72,1
1111104107,8539051,732,8,7.2,73,1
1111104140,8542004,738,8,7.2,73,1
1111104141,8542003,749,8,7.2,74,1
1111104143,8539031,756,8,7.2,75,1
1111104144,8539030,759,8,7.2,75,1
1111104146,8538025,765,8,7.2,76,1
1111104147,9774508,768,8,7.2,76,1
1111104148,8538539,780,8,7.2,78,1
1111104149,8538022,785,8,7.2,78,1
1111104151,8529511,789,8,7.2,78,1
1111104186,9587511,790,8,7.2,79,1
1111104187,9575009,794,8,7.2,79,1
1111104188,9588508,796,8,7.2,79,1
1111104219,8425502,798,8,7.2,79,1
1111104221,10607037,94,8,7.2,94,1
1111104242,1289574,29,6,5.4,29,1
1111104256,8541508,426,6,5.4,42,1
1111104293,11448517,431,6,5.4,43,1
1111104295,8784505,446,6,5.4,44,1
1111104300,8538019,487,6,5.4,48,1
1111104302,11448516,54,6,5.4,54,1
1111104303,11448017,556,6,5.4,55,1
1111104424,8539052,599,6,5.4,59,1
1111104430,10041012,630,6,5.4,63,1
1111104458,11448018,658,6,5.4,65,1
1111104459,11448016,678,6,5.4,67,1
1111104460,11447025,686,6,5.4,68,1
1111104519,8569520,687,6,5.4,68,1
1111104749,10564045,69,6,5.4,69,1
1111104752,10567021,698,6,5.4,69,1
1111104767,10607038,709,6,5.4,70,1
1111104769,10606539,720,6,5.4,72,1
1111104771,10607526,724,6,5.4,72,1
1111104774,10662066,728,6,5.4,72,1
1111104776,10025510,732,6,5.4,73,1
1111104785,9430010,738,6,5.4,73,1
1111104786,9427520,749,6,5.4,74,1
1111104827,14171012,756,6,5.4,75,1
1111104834,11996014,759,6,5.4,75,1
1111104835,11716532,765,6,5.4,76,1
1111104836,11995014,768,6,5.4,76,1
1111104837,11995012,780,6,5.4,78,1
1111104838,11995011,785,6,5.4,78,1
1111104839,11715524,789,6,5.4,78,1
1111104841,11995513,790,6,5.4,79,1
1111104842,11715526,794,6,5.4,79,1
1111104843,11996012,796,6,5.4,79,1
1111104844,10606544,798,6,5.4,79,1
1111104848,10567022,94,6,5.4,94,1
1111104858,10607530,29,7,6.3,29,1
1111104863,10606537,426,7,6.3,42,1
1111104878,10608024,431,7,6.3,43,1
1111104879,10608023,446,7,6.3,44,1
1111104881,10606542,487,7,6.3,48,1
1111104883,10564047,54,7,6.3,54,1
1111104898,10674519,556,7,6.3,55,1
1111104900,10674025,599,7,6.3,59,1
1111104901,10611014,630,7,6.3,63,1
1111104904,10611013,658,7,6.3,65,1
1111104907,10607529,678,7,6.3,67,1
1111104908,10611025,686,7,6.3,68,1
1111104936,10612022,687,7,6.3,68,1
1111104938,10611527,69,7,6.3,69,1
1111104940,10611021,698,7,6.3,69,1
1111104941,10611020,709,7,6.3,70,1
1111104942,10612025,720,7,6.3,72,1
1111104943,13971016,724,7,6.3,72,1
1111104944,10611525,728,7,6.3,72,1
1111104945,10606545,732,7,6.3,73,1
1111104947,10025508,738,7,6.3,73,1
1111104949,10611031,749,7,6.3,74,1
1111104950,10607528,756,7,6.3,75,1
1111104951,10611519,759,7,6.3,75,1
1111104953,10662067,765,7,6.3,76,1
1111104954,15562529,768,7,6.3,76,1
1111104955,15564042,780,7,6.3,78,1
1111104956,15563538,785,7,6.3,78,1
1111104960,13991515,789,7,6.3,78,1
1111104961,10673517,790,7,6.3,79,1
1111104964,10673033,794,7,6.3,79,1
1111104966,10568509,796,7,6.3,79,1
1111104967,10569508,798,7,6.3,79,1
1111104968,10565058,94,7,6.3,94,1
1111104979,10569510,29,7.5,6.75,29,1
1111104980,10569509,426,7.5,6.75,42,1
1111104982,10569511,431,7.5,6.75,43,1
1111104983,10619034,446,7.5,6.75,44,1
1111104985,13991518,487,7.5,6.75,48,1
1111104989,10617545,54,7.5,6.75,54,1
1111104991,10619037,556,7.5,6.75,55,1
1111104993,10618044,599,7.5,6.75,59,1
1111104994,10618043,630,7.5,6.75,63,1
1111105009,10608026,658,7.5,6.75,65,1
1111105124,1954590,678,7.5,6.75,67,1
1111105145,11900511,686,7.5,6.75,68,1
1111105146,11899511,687,7.5,6.75,68,1
1111105147,11900514,69,7.5,6.75,69,1
1111105148,11895519,698,7.5,6.75,69,1
1111105149,11900512,709,7.5,6.75,70,1
1111105179,11899011,720,7.5,6.75,72,1
1111105180,12553020,724,7.5,6.75,72,1
1111105238,12147019,728,7.5,6.75,72,1
1111105295,12023567,732,7.5,6.75,73,1
1111105356,12023564,738,7.5,6.75,73,1
1111105357,12023566,749,7.5,6.75,74,1
1111105363,11715529,756,7.5,6.75,75,1
1111105409,14172514,759,7.5,6.75,75,1
1111105410,14172513,765,7.5,6.75,76,1
1111105412,13448014,768,7.5,6.75,76,1
1111105445,13983011,780,7.5,6.75,78,1
1111105446,13984512,785,7.5,6.75,78,1
1111105449,14582512,789,7.5,6.75,78,1
1111105453,14583011,790,7.5,6.75,79,1
1111105454,13951011,794,7.5,6.75,79,1
1111105455,13950014,796,7.5,6.75,79,1
1111105456,13951512,798,7.5,6.75,79,1
1111105457,13950511,94,7.5,6.75,94,1
1111105464,13981519,29,8.99,8.09,29,1
1111105465,13983516,426,8.99,8.09,42,1
1111105466,13983515,431,8.99,8.09,43,1
1111105467,13984011,446,8.99,8.09,44,1
1111105468,13981515,487,8.99,8.09,48,1
1111105469,13983014,54,8.99,8.09,54,1
1111105488,13991015,556,8.99,8.09,55,1
1111105492,14172511,599,8.99,8.09,59,1
1111105513,13972512,630,8.99,8.09,63,1
1111105514,13972012,658,8.99,8.09,65,1
1111105515,13951013,678,8.99,8.09,67,1
1111105523,13971518,686,8.99,8.09,68,1
1111105533,13970511,687,8.99,8.09,68,1
1111105534,13971011,69,8.99,8.09,69,1
1111105550,13951511,698,8.99,8.09,69,1
1111105551,13967521,709,8.99,8.09,70,1
1111105552,13957011,720,8.99,8.09,72,1
1111105557,13972011,724,8.99,8.09,72,1
1111105583,13950013,728,8.99,8.09,72,1
1111105584,13950012,732,8.99,8.09,73,1
1111105588,14176012,738,8.99,8.09,73,1
1111105595,13988511,749,8.99,8.09,74,1
1111105612,14171512,756,8.99,8.09,75,1
1111105620,13951012,759,8.99,8.09,75,1
1111105621,13950015,765,8.99,8.09,76,1
1111105623,13973511,768,8.99,8.09,76,1
1111105624,13971017,780,8.99,8.09,78,1
1111105625,13974011,785,8.99,8.09,78,1
1111105626,13974013,789,8.99,8.09,78,1
1111105641,15553522,790,8.99,8.09,79,1
1111105643,15553524,794,8.99,8.09,79,1
1111105644,13958511,796,8.99,8.09,79,1
1111105645,13956514,798,8.99,8.09,79,1
1111105646,13956515,94,8.99,8.09,94,1
1111105647,13955515,29,7.49,6.74,29,1
1111105650,13956518,426,7.49,6.74,42,1
1111105651,13956519,431,7.49,6.74,43,1
1111105652,13958513,446,7.49,6.74,44,1
1111105656,13988514,487,7.49,6.74,48,1
1111105718,13953011,54,7.49,6.74,54,1
1111105719,15553523,556,7.49,6.74,55,1
1111105810,1728100,599,7.49,6.74,59,1
1111105905,15517032,630,7.49,6.74,63,1
1111105952,15579013,658,7.49,6.74,65,1
1111105954,15584019,678,7.49,6.74,67,1
1111105956,15579512,686,7.49,6.74,68,1
1111105961,15417568,687,7.49,6.74,68,1
1111106036,15519112,69,7.49,6.74,69,1
1111106037,15518656,698,7.49,6.74,69,1
1111106218,1954563,709,7.49,6.74,70,1
1111106219,1954605,720,7.49,6.74,72,1
1111106458,1363073,724,7.49,6.74,72,1
1111106579,1363072,728,7.49,6.74,72,1
1111106592,1363071,732,7.49,6.74,73,1
1111107470,1363116,738,7.49,6.74,73,1
1111107624,1363126,749,7.49,6.74,74,1
1111107626,1363143,756,7.49,6.74,75,1
1111107973,1363115,759,7.49,6.74,75,1
1111110583,1411705,765,7.49,6.74,76,1
1111111093,1451953,768,7.49,6.74,76,1
1111111094,1451955,780,7.49,6.74,78,1
1111111111111,3965017,785,7.49,6.74,78,1
1111111424,1448738,789,7.49,6.74,78,1
1111111425,1448735,790,7.49,6.74,79,1
1111111522,1451981,794,7.49,6.74,79,1
1111111925,1009609,796,7.49,6.74,79,1
1111112114,3368521,798,7.49,6.74,79,1
1111112115,3374045,94,7.49,6.74,94,1
11111122053,3003036,29,7.99,7.19,29,1
1111112212,13972023,426,7.99,7.19,42,1
1111112224,480408,431,7.99,7.19,43,1
1111112331,534887,446,7.99,7.19,44,1
1111112412,21677,487,7.99,7.19,48,1
1111112425,21679,54,7.99,7.19,54,1
1111112518,573568,556,7.99,7.19,55,1
1111112738,1451984,599,7.99,7.19,59,1
1111112855,1851729,630,7.99,7.19,63,1
1111114229,1446026,658,7.99,7.19,65,1
1111114260,1446022,678,7.99,7.19,67,1
1111114592,2089022,686,7.99,7.19,68,1
1111117265,1499763,687,7.99,7.19,68,1
1111117266,15036017,69,7.99,7.19,69,1
1111117268,1499765,698,7.99,7.19,69,1
1111117888,1363066,709,7.99,7.19,70,1
1111118977,1069130,720,7.99,7.19,72,1
1111119165,1131710,724,7.99,7.19,72,1
1111119255,1537963,728,7.99,7.19,72,1
1111119256,1537964,732,7.99,7.19,73,1
1111119743,1537966,738,7.99,7.19,73,1
1111119804,1528423,749,7.99,7.19,74,1
1111120034,1537956,756,7.99,7.19,75,1
1111120035,1537957,759,7.99,7.19,75,1
1111121209,1537955,765,7.99,7.19,76,1
1111121648,1537960,768,7.99,7.19,76,1
1111121663,1537961,780,7.99,7.19,78,1
1111122305,1537952,785,7.99,7.19,78,1
1111122850,1528421,789,7.99,7.19,78,1
1111122851,1528422,790,7.99,7.19,79,1
1111124019,4683501,794,7.99,7.19,79,1
1111124020,1167949,796,7.99,7.19,79,1
1111124027,1452571,798,7.99,7.19,79,1
1111124029,1537953,94,7.99,7.19,94,1
1111124039,1537951,29,8.49,7.64,29,1
1111124091,1452570,426,8.49,7.64,42,1
1111124092,1412850,431,8.49,7.64,43,1
1111124093,707740,446,8.49,7.64,44,1
1111124240,1008081,487,8.49,7.64,48,1
1111124241,1008083,54,8.49,7.64,54,1
1111124580,1916661,556,8.49,7.64,55,1
1111124713,1618252,599,8.49,7.64,59,1
1111125841,1641581,630,8.49,7.64,63,1
1111125842,1641576,658,8.49,7.64,65,1
1111125852,1641605,678,8.49,7.64,67,1
1111125859,1641606,686,8.49,7.64,68,1
1111125934,1641548,687,8.49,7.64,68,1
1111125942,1641551,69,8.49,7.64,69,1
1111125943,1641553,698,8.49,7.64,69,1
1111125944,1641559,709,8.49,7.64,70,1
1111126009,1645536,720,8.49,7.64,72,1
1111126012,1645564,724,8.49,7.64,72,1
1111126130,1641524,728,8.49,7.64,72,1
1111126132,1641570,732,8.49,7.64,73,1
1111126270,1618240,738,8.49,7.64,73,1
1111126284,1618258,749,8.49,7.64,74,1
1111126285,1618267,756,8.49,7.64,75,1
1111126506,1618247,759,8.49,7.64,75,1
1111126551,1954597,765,8.49,7.64,76,1
1111126594,1618242,768,8.49,7.64,76,1
1111126595,1618241,780,8.49,7.64,78,1
1111126598,1618243,785,8.49,7.64,78,1
1111126599,1618245,789,8.49,7.64,78,1
1111126614,1618248,790,8.49,7.64,79,1
1111126665,1618251,794,8.49,7.64,79,1
1111127417,1732431,796,8.49,7.64,79,1
1111128218,1618222,798,8.49,7.64,79,1
1111128311,1618256,94,8.49,7.64,94,1
1111131305,3478501,29,5.5,4.95,29,1
1111132029,3477017,426,5.5,4.95,42,1
1111132184,2233614,431,5.5,4.95,43,1
1111132536,1363131,446,5.5,4.95,44,1
1111132538,3477016,487,5.5,4.95,48,1
1111132793,1727027,54,5.5,4.95,54,1
1111133388,1850463,556,5.5,4.95,55,1
1111133555,1752265,599,5.5,4.95,59,1
1111133578,1752263,630,5.5,4.95,63,1
1111134221,1727033,658,5.5,4.95,65,1
1111134396,1728104,678,5.5,4.95,67,1
1111134484,1727118,686,5.5,4.95,68,1
1111134672,3374044,687,5.5,4.95,68,1
1111134767,1727005,69,5.5,4.95,69,1
1111134775,1728084,698,5.5,4.95,69,1
1111134776,1728094,709,5.5,4.95,70,1
1111134786,1732690,720,5.5,4.95,72,1
1111134794,1047697,724,5.5,4.95,72,1
1111134797,1047693,728,5.5,4.95,72,1
1111134798,1047694,732,5.5,4.95,73,1
1111134846,1727115,738,5.5,4.95,73,1
1111134847,1732691,749,5.5,4.95,74,1
1111135712,1119087,756,5.5,4.95,75,1
1111135713,1119817,759,5.5,4.95,75,1
1111135714,1119818,765,5.5,4.95,76,1
1111135921,1727041,768,5.5,4.95,76,1
1111135988,1140527,780,5.5,4.95,78,1
1111136894,1796112,785,5.5,4.95,78,1
1111137363,2699055,789,5.5,4.95,78,1
1111137551,1119104,790,5.5,4.95,79,1
1111137643,1916662,794,5.5,4.95,79,1
1111137644,1916664,796,5.5,4.95,79,1
1111137849,1140528,798,5.5,4.95,79,1
1111138822,1850525,94,5.5,4.95,94,1
1111138837,1850559,29,10,9,29,1
1111139462,1857080,426,10,9,42,1
1111139481,1796107,431,10,9,43,1
1111139648,1796506,446,10,9,44,1
1111139649,2090641,487,10,9,48,1
1111139650,2090643,54,10,9,54,1
1111139789,1835749,556,10,9,55,1
1111139790,1835752,599,10,9,59,1
1111139998,1857061,630,10,9,63,1
1111140453,1912211,658,10,9,65,1
1111140471,1912220,678,10,9,67,1
1111140472,1912217,686,10,9,68,1
1111140660,1818267,687,10,9,68,1
1111140671,1904643,69,10,9,69,1
1111140756,1851593,698,10,9,69,1
1111140784,1851714,709,10,9,70,1
1111141623,1851712,720,10,9,72,1
1111143879,1954599,724,10,9,72,1
1111143880,1954592,728,10,9,72,1
1111143922,1955592,732,10,9,73,1
1111143923,1851885,738,10,9,73,1
1111143924,1851884,749,10,9,74,1
1111143925,1851883,756,10,9,75,1
1111143960,1851719,759,10,9,75,1
1111143991,1954603,765,10,9,76,1
1111144100,1116250,768,10,9,76,1
1111144110,1116251,780,10,9,78,1
1111145541,1954594,785,10,9,78,1
1111145542,2084800,789,10,9,78,1
1111145871,1857076,790,10,9,79,1
1111145872,1912214,794,10,9,79,1
1111145882,1363149,796,10,9,79,1
1111145883,1852499,798,10,9,79,1
1111147115,3476069,94,10,9,94,1
1111147137,1954555,29,0.02,0.02,29,1
1111147148,3367082,426,0.02,0.02,42,1
1111147151,3368088,431,0.02,0.02,43,1
1111147154,1954202,446,0.02,0.02,44,1
1111147186,3368084,487,0.02,0.02,48,1
1111147332,1962663,54,0.02,0.02,54,1
1111151559,3476068,556,0.02,0.02,55,1
1111151948,3535056,599,0.02,0.02,59,1
1111151987,1904655,630,0.02,0.02,63,1
1111151988,1904657,658,0.02,0.02,65,1
1111152720,1954561,678,0.02,0.02,67,1
1111152897,2090618,686,0.02,0.02,68,1
1111152905,1955597,687,0.02,0.02,68,1
1111153672,1924758,69,0.02,0.02,69,1
1111153673,2085426,698,0.02,0.02,69,1
1111153674,2089019,709,0.02,0.02,70,1
1111153675,2085431,720,0.02,0.02,72,1
1111153676,2089023,724,0.02,0.02,72,1
1111153680,2090653,728,0.02,0.02,72,1
1111153681,2085433,732,0.02,0.02,73,1
1111153739,1954551,738,0.02,0.02,73,1
1111153801,1954554,749,0.02,0.02,74,1
1111153841,2187656,756,0.02,0.02,75,1
1111153974,2084725,759,0.02,0.02,75,1
1111153976,2084721,765,0.02,0.02,76,1
1111154291,1969537,768,0.02,0.02,76,1
1111155272,1954557,780,0.02,0.02,78,1
1111155350,1954198,785,0.02,0.02,78,1
1111157598,1955599,789,0.02,0.02,78,1
1111158113,2089529,790,0.02,0.02,79,1
1111160316,1804740,794,0.02,0.02,79,1
1111161011,21748,796,0.02,0.02,79,1
1111161015,21749,798,0.02,0.02,79,1
1111161069,10666527,94,0.02,0.02,94,1
1111161073,1106847,29,0.02,0.02,29,1
1111161102,721164,426,0.02,0.02,42,1
1111161103,2090646,431,0.02,0.02,43,1
1111161104,2185081,446,0.02,0.02,44,1
1111161108,10662070,487,0.02,0.02,48,1
1111161117,721165,54,0.02,0.02,54,1
1111161120,21752,556,0.02,0.02,55,1
1111161133,21753,599,0.02,0.02,59,1
1111161137,2286004,630,0.02,0.02,63,1
1111161164,365859,658,0.02,0.02,65,1
1111161195,21754,678,0.02,0.02,67,1
1111161328,10662068,686,0.02,0.02,68,1
1111161330,10666028,687,0.02,0.02,68,1
1111161334,573566,69,0.02,0.02,69,1
1111161424,1363133,698,0.02,0.02,69,1
1111161440,10662071,709,0.02,0.02,70,1
1111161461,2084728,720,0.02,0.02,72,1
1111161554,10662069,724,0.02,0.02,72,1
1111161815,2304501,728,0.02,0.02,72,1
1111162935,3374046,732,0.02,0.02,73,1
1111163039,2084780,738,0.02,0.02,73,1
1111163154,2085434,749,0.02,0.02,74,1
1111163461,2084829,756,0.02,0.02,75,1
1111163463,2084826,759,0.02,0.02,75,1
1111163464,2084827,765,0.02,0.02,76,1
1111163665,5752501,768,0.02,0.02,76,1
1111163794,2111135,780,0.02,0.02,78,1
1111163806,2111209,785,0.02,0.02,78,1
1111163808,2111147,789,0.02,0.02,78,1
1111163851,3022530,790,0.02,0.02,79,1
1111163852,2110896,794,0.02,0.02,79,1
1111163853,2111132,796,0.02,0.02,79,1
1111163854,2111172,798,0.02,0.02,79,1
1111163855,2111187,94,0.02,0.02,94,1
1111163861,2111177,29,0.02,0.02,29,1
1111163862,2111181,426,0.02,0.02,42,1
1111165322,2084812,431,0.02,0.02,43,1
1111165438,2052323,446,0.02,0.02,44,1
1111165439,2052302,487,0.02,0.02,48,1
1111165440,2052306,54,0.02,0.02,54,1
1111165761,2084804,556,0.02,0.02,55,1
1111165774,2089856,599,0.02,0.02,59,1
1111165775,2090619,630,0.02,0.02,63,1
1111166973,2093663,658,0.02,0.02,65,1
1111167714,2636504,678,0.02,0.02,67,1
1111167771,2052320,686,0.02,0.02,68,1
1111169864,2084828,687,0.02,0.02,68,1
1111169963,3027004,69,0.02,0.02,69,1
1111169964,2111192,698,0.02,0.02,69,1
1111170351,2084707,709,0.02,0.02,70,1
1111171683,2111217,720,0.02,0.02,72,1
1111172259,2185828,724,0.02,0.02,72,1
1111173011,21767,728,0.02,0.02,72,1
1111173190,21769,732,0.02,0.02,73,1
1111177136,793100,738,0.02,0.02,73,1
1111177253,480409,749,0.02,0.02,74,1
1111177412,1443178,756,0.02,0.02,75,1
1111177418,480410,759,0.02,0.02,75,1
1111178005,707741,765,0.02,0.02,76,1
1111500006,15444557,768,0.02,0.02,76,1
1111500019,2220534,780,0.02,0.02,78,1
1111500026,2220540,785,0.02,0.02,78,1
1111500205,6410044,789,0.02,0.02,78,1
1111500206,6410045,790,0.02,0.02,79,1
1111504823,1254477,794,0.02,0.02,79,1
1111515692,15644528,796,0.02,0.02,79,1
1111522427,1097779,798,0.02,0.02,79,1
1111534004,21876,94,0.02,0.02,94,1
1111539515,2784521,29,0.02,0.02,29,1
1111587132,21886,426,0.02,0.02,42,1
11120,737197,431,0.02,0.02,43,1
1112000399,538921,446,0.02,0.02,44,1
1112000402,203761,487,0.02,0.02,48,1
1112000708,203763,54,0.02,0.02,54,1
1112015689,1285471,556,0.02,0.02,55,1
1112015732,1631479,599,0.02,0.02,59,1
1112016510,1631480,630,0.02,0.02,63,1
1112019023,1764918,658,0.02,0.02,65,1
1112019905,1764916,678,0.02,0.02,67,1
1112022903,2105902,686,0.02,0.02,68,1
1112023003,2105893,687,0.02,0.02,68,1
1112100014,21887,69,0.02,0.02,69,1
1112100028,1203135,698,0.02,0.02,69,1
1112100040,1647709,709,0.02,0.02,70,1
11122,1821398,720,0.02,0.02,72,1
11123,1821349,724,0.02,0.02,72,1
1112425250,1741584,728,0.02,0.02,72,1
1113200040,1867735,732,0.02,0.02,73,1
1113200392,21925,738,0.02,0.02,73,1
1113210004,11799534,749,0.02,0.02,74,1
1113210010,11800520,756,0.02,0.02,75,1
1113210016,11802012,759,0.02,0.02,75,1
1113210840,784172,765,0.02,0.02,76,1
1113210860,784173,768,0.02,0.02,76,1
1113210929,1516849,780,0.02,0.02,78,1
1113211755,935196,785,0.02,0.02,78,1
1113212516,2196975,789,0.02,0.02,78,1
1113212531,1516839,790,0.02,0.02,79,1
1113212544,1064857,794,0.02,0.02,79,1
1113212552,1064860,796,0.02,0.02,79,1
1113212555,1386250,798,0.02,0.02,79,1
1113212556,1064858,94,0.02,0.02,94,1
1113212561,1516845,29,7.5,6.75,29,1
1113212665,1143211,426,7.5,6.75,42,1
1113212772,1143143,431,7.5,6.75,43,1
1113213597,1385921,446,7.5,6.75,44,1
1113213604,1288324,487,7.5,6.75,48,1
1113213606,1288323,54,7.5,6.75,54,1
1113213620,1063455,556,7.5,6.75,55,1
1113214219,1461762,599,7.5,6.75,59,1
1113214286,1898359,630,7.5,6.75,63,1
1113214287,1813985,658,7.5,6.75,65,1
1113214544,607786,678,7.5,6.75,67,1
1113214545,1870326,686,7.5,6.75,68,1
1113215232,1978697,687,7.5,6.75,68,1
1113215600,1718959,69,7.5,6.75,69,1
1113215602,1718956,698,7.5,6.75,69,1
1113215791,1979261,709,7.5,6.75,70,1
1113216223,1852324,720,7.5,6.75,72,1
1113216721,1827485,724,7.5,6.75,72,1
1113216723,1827897,728,7.5,6.75,72,1
1113216855,4831532,732,7.5,6.75,73,1
1113216857,4832006,738,7.5,6.75,73,1
1113216859,4832011,749,7.5,6.75,74,1
1113216861,4831528,756,7.5,6.75,75,1
1113216863,4832013,759,7.5,6.75,75,1
1113216865,4832003,765,7.5,6.75,76,1
1113216867,4832010,768,7.5,6.75,76,1
1113216869,4832002,780,7.5,6.75,78,1
1113216871,4832004,785,7.5,6.75,78,1
1113216874,4831531,789,7.5,6.75,78,1
1113216875,4831529,790,7.5,6.75,79,1
1113216937,2197154,794,7.5,6.75,79,1
1113216940,2197164,796,7.5,6.75,79,1
1113217072,1997645,798,7.5,6.75,79,1
1113217081,1997647,94,7.5,6.75,94,1
1113217090,2102398,29,6.99,6.29,29,1
1113217097,1914444,426,6.99,6.29,42,1
1113217104,1914441,431,6.99,6.29,43,1
1113217148,6840031,446,6.99,6.29,44,1
1113217176,2102399,487,6.99,6.29,48,1
1113236940,626211,54,6.99,6.29,54,1
1113252147,368505,556,6.99,6.29,55,1
1113289632,368506,599,6.99,6.29,59,1
11135,1851816,630,6.99,6.29,63,1
1113750600,6025501,658,6.99,6.29,65,1
1113750605,9128528,678,6.99,6.29,67,1
1113751202,6020051,686,6.99,6.29,68,1
1113751203,6021502,687,6.99,6.29,68,1
1113751204,6021501,69,6.99,6.29,69,1
1113751205,15210540,698,6.99,6.29,69,1
1113752424,6021002,709,6.99,6.29,70,1
1113752428,15331521,720,6.99,6.29,72,1
11138,1851808,724,6.99,6.29,72,1
1114010389,1430591,728,6.99,6.29,72,1
1114010420,1244350,732,6.99,6.29,73,1
