BarCode,STOREID,ORIGINAL_PRICE,CURRENT_PRICE,QTY_MARKDOWN
5055256532534,364,0.1,0.1,21
5010482499013,1461,0.63,0.63,15
5026764253570,223,1,1,16
8006540709528,1369,3.06,3.06,19
9770957623331,1251,0.9,0.9,18
5010482319441,889,1.75,1.75,13
5053191036650,91,8.99,8.99,12
8712566301904,1719,0.62,0.62,23
8720181295584,261,2.75,2.75,6
5010026520227,261,2.35,2.35,6
3023290065433,158,1.75,1.75,12
5000264012790,941,1.8,1.8,9
4025500294489,265,2.5,2.5,23
5010482871208,446,2.25,2.25,13
5016932111207,91,1.75,1.75,2
6291003636332,139,1,1,14
5010482910013,256,2.5,2.5,2
8700216036542,1447,9,9,19
8717644147702,1488,1.5,1.5,20
5000289935548,957,1.99,1.99,12
5010196001700,1809,23,23,18
5010482401764,1386,4.5,4.5,1
5011007021054,960,10,10,8
5010069641040,720,5,5,14
5391517593792,132,2,2,16
8445290934802,584,6,6,15
5012454072163,1535,10,10,20
9770307017919,1765,1.4,1.4,15
5010228003634,1501,3,3,16
8004260292535,56,5,5,23
9002490206000,1657,2.15,2.15,24
9770956805912,972,1.4,1.4,8
5060072990130,1251,2,2,5
5010549306421,1527,1.19,1.19,4
745314756631,1484,0.01,0.01,12
5000168028491,650,1.25,1.25,7
8690146152194,47,0.5,0.5,7
5032678012790,116,2,2,8
9770261307460,301,3.5,3.5,15
5010035066624,1596,0.75,0.75,5
90435348,264,1.89,1.89,11
5000128812580,677,3.5,3.5,7
5026230000592,1319,4,4,19
5000354400452,916,1.25,1.25,18
5055940101558,1628,3,3,10
5011475421035,227,4.4,4.4,22
5031416081029,1724,0.7,0.7,17
5410673003744,1510,2.5,2.5,7
5099823014405,384,0.87,0.87,13
5000108880646,1561,2.5,2.5,10
5010438023170,1335,0.01,0.01,11
8008440212481,574,2.5,2.5,12
5010482774257,212,4,4,16
9772052578240,643,1.6,1.6,15
5000328014746,289,2.15,2.15,13
5010482452681,170,3,3,23
5015934755181,1327,1,1,24
7613034259301,351,1.5,1.5,13
5010482903084,95,4,4,5
5010035001342,332,1,1,16
5011010292212,1615,2.5,2.5,22
5000108690382,210,4.5,4.5,4
5060090350039,351,1.5,1.5,11
5010482221928,1489,1.5,1.5,23
6003770009178,1670,2,2,12
8410376058116,137,1.45,1.45,21
5010718212218,410,1.45,1.45,5
5010482934804,78,1,1,15
5010482922900,920,1.5,1.5,24
5000116129126,97,4.5,4.5,2
3329770090026,1692,2,2,19
5010482656430,1340,3.3,3.3,23
50457816,197,5,5,25
5055195897091,989,6.99,6.99,16
5000157078803,1332,4.59,4.59,1
5055745464360,28,0.5,0.5,11
5060190562790,254,4.75,4.75,16
7613033455537,1663,10,10,24
5010238014729,333,2,2,12
5055180670968,1689,1,1,21
7613287075307,1225,2.25,2.25,1
4251097416236,142,2,2,9
5027951008546,1208,1,1,19
8720182567536,747,0.1,0.1,24
5060947542303,443,5.47,5.47,9
9770960357117,1309,1.55,1.55,24
5010482385286,1222,3.5,3.5,17
5010482884765,908,0.01,0.01,24
5000168022758,1446,1.55,1.55,3
5010482430436,221,1.75,1.75,9
5019312083330,1526,1.5,1.5,10
5010482412470,780,10,10,1
5026180058247,1251,2,2,11
4072700001171,578,2.49,2.49,8
5010244006992,179,2.5,2.5,9
5010338015633,89,0.88,0.88,24
7622202008696,84,5,5,21
5056170383509,1454,2,2,23
5711953154171,1609,1.9,1.9,14
5011962995759,564,2,2,24
5000137487908,894,1,1,18
5010482154196,656,3.8,3.8,9
5060121570849,758,2,2,12
5015302427337,831,0.75,0.75,12
5015302427399,402,4,4,16
5050837430810,193,2.5,2.5,18
5000204073294,861,5,5,15
5011962997012,1328,0.1,0.1,17
5020744670067,54,1.25,1.25,1
4025500280260,292,0.9,0.9,4
5010482600808,907,1,1,21
5010228006093,124,3.06,3.06,22
5059319031316,544,2.85,2.85,8
5010103941853,417,15.45,15.45,14
8410076601711,339,3,3,7
5020628002090,42,10,10,6
8000160649578,107,6.49,6.49,5
5010044008615,393,1.4,1.4,4
5060152093287,1294,5.95,5.95,11
9770956805257,1759,1.4,1.4,20
6009678817501,310,3.5,3.5,25
5449000329691,594,0.85,0.85,2
5010482625931,1272,1,1,7
5010482693060,1470,1,1,1
501048101389,679,1,1,15
193052002389,133,5,5,16
5000157062710,90,1.7,1.7,22
5013803260156,1657,2,2,23
5060451690767,1672,1.5,1.5,3
5029054220320,671,4,4,22
5014697052285,184,1,1,25
5010482810986,383,1,1,1
8712561490603,342,3,3,10
5010482884277,140,1,1,3
5060414330808,552,5,5,6
5010841014949,802,2,2,23
8901047610264,1690,2,2,10
5000116125258,590,5.8,5.8,14
5391527000471,1402,2,2,18
11179903719,325,0.5,0.5,17
8720181636295,443,3,3,23
9770957623119,322,0.9,0.9,4
5055180680806,743,3,3,11
4001724053033,797,5,5,6
4829179256584,861,0.9,0.9,23
5011546473376,1260,4.5,4.5,3
8445290760227,237,1.2,1.2,8
5010658318742,1547,3,3,9
5012213472227,364,0.5,0.5,16
5000382113232,975,1.15,1.15,25
5903021303868,596,2,2,22
5010605295195,1663,3,3,8
5011096010342,5,1,1,6
5055192641581,811,4,4,24
5010482839642,789,1,1,10
5010482813536,6,5,5,4
5900852925061,1305,1,1,21
5010482769949,31,5,5,8
5060573540698,748,2.99,2.99,15
8710522851289,1463,0.01,0.01,1
5010482781217,576,4,4,24
83800041923,94,0.45,0.45,12
5000442008089,1460,1.5,1.5,24
8711000519387,196,4.25,4.25,6
5010196065047,1785,23,23,25
8425402490235,605,4.99,4.99,25
8006540450482,299,16,16,20
3057640319723,881,1.29,1.29,1
9310297651887,269,10.25,10.25,9
5010482282844,639,2.5,2.5,8
5015821146603,1504,2,2,15
5000232005915,56,3.5,3.5,3
5010482908218,1233,6,6,17
5011321972285,769,4.5,4.5,6
5027097407319,87,4,4,17
5010482888176,1371,2.5,2.5,9
8711700833622,364,2,2,25
5010035060059,46,1,1,24
5060078183703,1582,3.74,3.74,6
5000111047517,1788,3.5,3.5,10
8001841190310,259,3,3,18
5015934046418,309,3.99,3.99,17
4016500031402,802,25.99,25.99,6
5028637963166,358,1,1,14
5010482830885,1504,0.5,0.5,3
5017764003159,24,2,2,7
9771468425940,18,1.6,1.6,13
5000157140241,533,2.75,2.75,12
5000354915543,1607,1.85,1.85,4
9311043013584,1540,3.72,3.72,24
9770043722498,1261,2.25,2.25,21
5099286010082,1481,1,1,20
5010482368524,1728,4.5,4.5,8
59944553,1500,0.1,0.1,16
4025500216177,1724,1.7,1.7,20
5010034007390,216,0.01,0.01,15
5014348333046,449,1,1,8
9771467702738,711,1.6,1.6,25
8030705012796,1541,6,6,5
5010482922498,240,1.75,1.75,4
4000980507434,612,1.25,1.25,10
5449000266880,1453,2.65,2.65,14
5010338200084,1364,0.88,0.88,16
5010482925925,372,1,1,21
5060476794075,1326,1.5,1.5,2
7322542103111,941,6.5,6.5,12
5010482326548,1224,2,2,8
5000354924286,538,1.3,1.3,8
7613039872802,217,0.5,0.5,17
8006540002117,684,2.5,2.5,15
7622201681548,913,2,2,10
5010482950880,1520,2.5,2.5,23
5032678007215,162,1.29,1.29,16
5010482953621,276,5,5,5
3086129492572,1473,1,1,22
5023823006993,476,1.75,1.75,8
5449000014917,1240,0.95,0.95,18
5056278800748,236,0.1,0.1,6
5000128909679,355,2.8,2.8,15
9312088004179,133,9.49,9.49,2
5000112572933,1472,10,10,5
5012035933777,1352,1.5,1.5,16
5010482860523,1485,2,2,13
5000168188867,740,1,1,9
5391535690350,17,2.5,2.5,11
5017353504906,557,0.75,0.75,19
5026637668197,542,3.99,3.99,14
3329770051539,20,1.6,1.6,25
8690828648502,70,1.5,1.5,4
5061066150202,1269,2.5,2.5,11
5015302207434,1588,3.99,3.99,21
5010482688554,700,2,2,6
5010482623203,1458,1.5,1.5,3
5010482954277,1709,1.75,1.75,25
5011166056744,858,12.99,12.99,14
5010482797027,975,7,7,23
5390494002327,1367,1.25,1.25,23
5057693036989,985,14.99,14.99,4
5010482211851,1294,4.5,4.5,7
634158932229,853,1,1,4
5053191335753,1532,0.34,0.34,21
5060072991830,642,2,2,13
5018605003222,1551,3,3,6
5998749125564,378,1.31,1.31,6
5390054048918,380,1,1,5
5000159553285,1607,4,4,12
5000234054683,90,0.5,0.5,9
5000168181639,1522,1,1,4
5025364007729,37,3,3,22
5010482834623,1487,4.5,4.5,11
8710908375620,891,1.2,1.2,6
50254460,575,1.75,1.75,3
5011308003018,838,1.85,1.85,19
5022111011879,584,1.2,1.2,4
5391515110557,357,1.25,1.25,6
5024996823745,1691,29.99,29.99,13
5060060212299,39,1,1,16
5011417563083,531,1.5,1.5,5
5012179006191,1707,2.25,2.25,5
5018222002325,1477,1.15,1.15,10
5000168182384,660,1,1,13
5060569490709,1658,3.75,3.75,23
5000159523776,575,3.5,3.5,18
54493957,1613,1.65,1.65,9
3574661353357,114,4.75,4.75,2
5390494002228,1788,1,1,9
7610110000000,631,14.5,14.5,21
5010003000131,845,1,1,2
5000283659167,282,5.65,5.65,20
4084500192362,319,3.29,3.29,10
5010482877583,824,3.5,3.5,15
5060769348428,1254,8,8,4
5000168002415,589,1.75,1.75,21
7622210275790,989,1.85,1.85,18
5029788900055,1216,2,2,23
5010795623662,1398,0.1,0.1,8
5010482317416,763,0.01,0.01,7
5010482431884,171,1,1,7
5053249234939,1706,2,2,1
5011166060895,986,17.25,17.25,14
5010034014299,1569,1,1,20
5015302421373,753,0.99,0.99,2
5056032981539,213,7.49,7.49,22
5060257213085,844,2.99,2.99,25
5010482905194,1724,2,2,10
5029730074254,9010,2,2,10
5000147026692,735,0.5,0.5,16
8008825017410,283,1.5,1.5,9
5017726441920,1320,12,12,10
5060476797601,1545,1.5,1.5,4
8716448101002,234,1,1,12
5010092799213,106,1.25,1.25,5
5010102113497,1487,3.75,3.75,18
5018605377903,1396,2.25,2.25,20
5000213000120,410,2.39,2.39,12
5010482933678,1294,4,4,12
5010482194291,337,0.5,0.5,24
5000328030814,591,1,1,1
5053827193399,1624,2,2,5
7613038558356,1662,1,1,25
5010482100629,629,6,6,25
5010035066334,111,1.31,1.31,25
9415886973910,817,0.5,0.5,7
50126019,991,0.6,0.6,25
8006540109410,1625,3,3,19
50201105,1561,0.5,0.5,11
5000112674484,788,4.25,4.25,22
8720182177896,352,0.01,0.01,22
8850389119891,1737,11,11,17
5013919003869,1283,23,23,9
4025500292553,1496,3,3,4
5010482818647,1489,4,4,22
9311789000015,824,6.49,6.49,2
5099817002203,136,4,4,22
5060239771879,654,1.25,1.25,8
5010482382537,342,4,4,1
5011069103453,1465,3.75,3.75,5
5010482949211,1612,1.25,1.25,6
5011059000014,1444,1.87,1.87,18
5010482317591,1340,4,4,4
5060110227952,98,1.5,1.5,25
5000168210728,625,1,1,20
5000159530774,1341,2.59,2.59,22
5391519200445,1370,2,2,6
5055256532084,1459,0.1,0.1,1
5012583204640,1338,1.1,1.1,9
5022111031624,558,1,1,15
5060060384309,1798,1.8,1.8,13
5025659604206,293,0.75,0.75,12
5000168035253,434,3,3,4
5000328329789,1362,2.65,2.65,19
6009711202684,1665,6.75,6.75,8
5011308610032,371,2,2,19
5000237126066,40,1.5,1.5,17
5010482595777,548,1,1,16
5000328301457,104,1,1,1
5010482403584,1370,4.5,4.5,24
3303292604367,364,19.99,19.99,12
8710800974402,490,1.25,1.25,12
5010482548896,1309,3.5,3.5,21
5060476793252,1632,1,1,3
5056492900330,42,1,1,25
5028267000682,423,6,6,8
8006540044568,1431,2.5,2.5,7
5000171061584,554,3.5,3.5,5
8720182871183,358,5,5,11
5010482732110,1589,2.5,2.5,9
3760032006285,43,3.5,3.5,20
5012035952310,380,6,6,7
5449000307583,317,2.65,2.65,20
8712445540349,35,12,12,13
5010075000015,577,1,1,10
5023823006702,327,3,3,7
5010482391157,986,1.5,1.5,18
5010035044608,1222,1,1,17
3086123281097,865,0.1,0.1,5
5026489470467,1409,4,4,5
8412325000207,1351,15,15,18
5010134919227,1660,5.99,5.99,21
5011096008707,266,4,4,1
5010186017810,845,6,6,24
5010038100080,1207,5.25,5.25,20
5010034004962,10,2.5,2.5,4
5010482953911,741,2,2,12
5060638520344,9,2.75,2.75,19
5740900805309,20,2.6,2.6,6
5010134909587,963,6.99,6.99,4
5017375035334,210,0.57,0.57,17
5055566904175,783,0.5,0.5,14
5010482843366,242,1.4,1.4,12
8410702036894,1806,4.99,4.99,12
5055822000047,498,1.6,1.6,10
6009881105679,132,7.95,7.95,15
5010482914462,559,8,8,1
5000159538466,306,1.5,1.5,7
5000159527323,791,3.5,3.5,22
5010482783723,338,3.75,3.75,23
5010296001020,676,23.99,23.99,18
4025500236205,1459,1.7,1.7,21
5000328028873,130,2.5,2.5,24
5060476795904,116,0.5,0.5,5
5000328839400,1643,1,1,12
8720181303210,623,7,7,22
5022240009945,311,2.35,2.35,18
5000209189518,272,0.5,0.5,11
8712100752049,1597,5.5,5.5,22
5011308900942,593,1.5,1.5,15
8718951179912,1216,3,3,1
5057624354670,1247,2,2,25
7322540237030,1393,5,5,3
5063435121660,105,2.5,2.5,5
5000128051019,147,2.29,2.29,6
5000328224176,1211,5,5,25
5011417579169,431,3.85,3.85,8
8720182875174,1744,2,2,17
5010482912338,419,2.5,2.5,16
5056032932043,1227,8,8,5
5039388075695,659,4,4,8
5060336504660,797,1,1,8
5010482910846,1660,2.5,2.5,1
5033747012307,1588,0.4,0.4,15
4006000002729,254,3,3,9
5010482555955,636,1,1,20
5010282011507,1760,1,1,11
96169025,995,1.5,1.5,17
5056025439894,601,6.5,6.5,7
5010482893064,542,0.5,0.5,6
5018222002745,1726,3,3,7
5000116123537,1501,4.5,4.5,23
5010186017179,637,6.75,6.75,22
5000159020312,1776,0.85,0.85,6
5000159426213,1597,0.25,0.25,6
5000159538817,1473,3,3,19
5018605001556,805,1.5,1.5,19
5010438013089,50,3.5,3.5,20
5011558009686,605,0.1,0.1,2
8710604762526,1315,0.5,0.5,6
8445291561359,944,3.5,3.5,16
4009900538541,1276,1.35,1.35,7
5010482797867,690,1.25,1.25,11
5010482419929,384,1,1,2
8003520004444,68,1.15,1.15,22
5391516930185,1631,5.5,5.5,9
5024993729682,490,1.67,1.67,9
5010482357740,47,0.75,0.75,10
89819405152,1763,6.25,6.25,12
5010511471775,617,1.5,1.5,10
5010228007427,118,3.25,3.25,13
70177231361,926,4.75,4.75,6
5011096008509,338,2,2,1
4025500206017,708,2,2,24
8435201704334,812,1,1,5
846656004593,740,1.25,1.25,12
5010482948733,705,2.75,2.75,21
5060021926340,1262,3.5,3.5,5
5010482249458,1295,1.5,1.5,14
5000328601380,56,2.5,2.5,20
5010236157862,922,2,2,14
5010327105215,1411,28.99,28.99,19
5010482327088,759,1.75,1.75,23
5019732151183,1521,1,1,17
5016845006102,738,1,1,7
5010993382378,1756,6.99,6.99,16
9771467702738,1566,1.6,1.6,17
5390494002860,414,2.5,2.5,6
5010482928742,85,3.75,3.75,3
5060162210186,757,2.5,2.5,10
5022111031624,1462,1,1,19
5025728027554,994,7,7,20
5010196091008,832,18,18,2
5010482796556,267,3,3,25
5010482170318,1462,1.5,1.5,4
5012254060926,787,2.5,2.5,4
50201105,1518,0.5,0.5,18
5011026005233,502,1.45,1.45,11
5390691018022,732,2.5,2.5,5
5010482402440,768,3.5,3.5,17
5000116129317,897,2,2,23
8711000533222,1688,3.5,3.5,10
5010482150259,1226,2.4,2.4,16
9771751314180,1788,2.55,2.55,5
5010038009024,1574,2.62,2.62,11
5010775189928,213,0.1,0.1,10
9771751628461,362,2,2,21
8014294302926,796,2,2,22
7393714367846,851,5.5,5.5,12
5010482618599,623,1,1,14
8001090734198,1761,2.5,2.5,12
5056032967151,577,59.99,59.99,18
5019871202005,1625,13,13,2
6932570128225,802,5.25,5.25,6
634158932229,823,1,1,15
5010482946098,783,2,2,16
5010482385286,911,3.5,3.5,12
5000171055699,347,1.5,1.5,2
5397199002775,1246,4.5,4.5,14
5031416090762,541,3.5,3.5,22
5000112537949,20,10,10,11
5010482894306,710,2,2,20
5010795651627,557,3,3,1
5010038008591,523,5.49,5.49,2
5060466510265,738,3.85,3.85,19
5025183078238,371,1.5,1.5,13
5000328013329,123,1.5,1.5,22
7622210818515,921,1,1,5
5060526605757,1539,4,4,18
5025364004490,838,2,2,3
5033601692874,144,1,1,21
5021956001212,925,5.4,5.4,11
3029440004024,73,25.99,25.99,21
5000387905412,1351,6.99,6.99,10
4894158059425,562,1.5,1.5,17
5016316028527,370,3.75,3.75,19
5099195002383,1207,4,4,15
5055180675697,1300,0.5,0.5,8
50128310,1484,1.5,1.5,3
5016840001065,487,5.49,5.49,17
5390053001464,568,2,2,2
7310361163331,177,4.5,4.5,14
5027738016344,413,1.3,1.3,17
5010482304720,1798,2.5,2.5,12
8719202080827,1217,4.99,4.99,13
9771746056910,398,0.95,0.95,14
5056170383189,1707,1,1,5
5390377950011,1704,0.75,0.75,10
5055256533548,789,10,10,12
5010482188313,1710,1,1,11
5010482946449,327,3.6,3.6,9
5060942340607,472,0.1,0.1,15
5390961346299,948,2.25,2.25,16
72417167911,142,1,1,18
5000157075154,1228,2.63,2.63,2
5010092079940,259,1.19,1.19,3
5056357902820,1701,0.1,0.1,1
788821030016,611,1.15,1.15,14
7622210020673,950,3.5,3.5,3
5010482279677,1545,3.5,3.5,17
7622300156596,1435,1.65,1.65,16
810116121700,899,0.5,0.5,5
5010482839246,372,2,2,18
4770608255084,899,6.3,6.3,10
5010338405243,249,2,2,4
5010482125462,890,3.5,3.5,18
5010482793364,394,1,1,18
5015759001838,201,2.19,2.19,6
5010482893156,1658,3.5,3.5,19
5410316963725,553,5.45,5.45,23
5057693044861,722,15,15,21
8437005373099,580,14,14,19
5027342004065,743,4.99,4.99,24
7316641813903,1262,3.5,3.5,25
5000234054720,217,0.5,0.5,5
5011096008967,482,4,4,5
5000232825353,1392,0.7,0.7,10
5000168099248,172,2.35,2.35,3
8710447398173,1552,2,2,5
5010482195014,800,1.2,1.2,16
7393714518903,1484,1.25,1.25,24
8001090430885,19,2,2,13
5059321000508,1560,1,1,3
5000227000468,1260,3,3,1
8720181209444,134,2,2,8
7622210625328,1695,2.35,2.35,5
7790945003701,936,6,6,13
5000193035143,1775,4.81,4.81,13
5057624659263,502,2.5,2.5,10
3664346347365,580,2,2,21
11179747566,581,1,1,12
5026764253235,1328,1,1,21
8000500254073,806,0.75,0.75,14
8858984838780,1219,7,7,18
5053941039078,652,0.01,0.01,9
5000157078605,968,1,1,19
5011056021395,715,1.55,1.55,3
8714100535516,388,1.7,1.7,15
5059319031316,438,1,1,18
8031303000666,1685,10.99,10.99,21
4025500183509,624,0.9,0.9,13
5031416091004,1716,2,2,7
7622210255396,89,1.75,1.75,6
5031416090588,664,1.5,1.5,20
5024996859119,40,13,13,20
5000328262741,1733,1.25,1.25,7
7622201142827,51,1.65,1.65,12
5000213013335,34,18.99,18.99,5
5000184161028,1624,1.9,1.9,7
5010482800246,844,1,1,9
5901888026784,1782,0.5,0.5,3
6291069007107,101,4,4,15
7613038484938,802,6,6,13
5000221506591,1418,0.5,0.5,14
5390171002978,894,12,12,22
5025728040133,1796,8,8,11
5000171030696,1659,1.35,1.35,9
5449000106704,596,11.5,11.5,20
5000354906275,926,0.8,0.8,7
5011792005376,724,10.5,10.5,20
5011962972194,743,0.75,0.75,23
5013414333119,6,2.19,2.19,6
7290101224716,1779,2,2,21
7613039896167,974,2,2,21
5000128758482,448,2.95,2.95,25
5060327460777,284,4,4,24
5010482001315,1344,0.79,0.79,5
5010482911683,431,4,4,24
5060868951277,1525,1,1,24
3535926010002,915,24,24,7
5449000059048,280,0.95,0.95,21
5019312081459,196,0.87,0.87,5
9300682064118,840,3.06,3.06,12
5000116126651,780,3,3,3
5060060213302,723,1,1,1
5011026235692,224,3,3,16
7622202204173,576,3.5,3.5,11
7638900433623,1792,4,4,25
5391503953906,591,3.75,3.75,6
5012427049703,362,3,3,8
5011166059165,817,24.99,24.99,6
5012035962203,701,1.25,1.25,14
8445290575418,422,5,5,15
8718951390652,769,2.4,2.4,18
5000394018457,823,4,4,6
5013803704018,254,0.5,0.5,24
5010482401016,440,2.4,2.4,4
5060215551051,531,1,1,23
5000183036853,1358,1.5,1.5,12
37600489485,930,3.85,3.85,17
5099822087103,952,3,3,9
8410136030765,1470,4.25,4.25,18
5019312093803,587,3.5,3.5,18
5011308505116,34,1.65,1.65,23
5000116111879,432,2.75,2.75,18
5010228004228,259,3.5,3.5,15
5020744701006,1535,2.5,2.5,2
5010482943684,1788,2,2,13
5010003065512,630,1,1,4
7622201143305,255,3.3,3.3,18
5010482911089,573,1,1,15
5055265602204,387,1,1,21
5010482954734,610,2,2,11
5050375092815,657,1,1,5
5010038008591,1780,5.49,5.49,6
5010186018268,61,5.5,5.5,5
5010482181383,1685,2.5,2.5,10
5740900805002,372,6,6,25
8712566397709,224,1.85,1.85,21
5013635482108,41,4.5,4.5,20
5015821146542,1665,3.5,3.5,21
5010482198169,1694,3.5,3.5,15
5000116111848,1203,2.41,2.41,23
5056103403496,913,4.99,4.99,22
5011417589106,153,2.5,2.5,3
3574661642864,1574,1,1,7
8411037892490,629,2,2,3
5056170371506,421,0.1,0.1,12
5099339002958,397,2.5,2.5,13
4025500250966,773,3,3,10
9310297008100,937,4.99,4.99,14
9772046144734,962,1.5,1.5,16
5099822087103,555,3,3,17
80177128,569,2.75,2.75,24
8015854020700,795,1.5,1.5,1
5010482240363,730,10,10,14
5099339003061,712,1.75,1.75,20
5000168025926,1210,0.6,0.6,13
4025500278403,628,1.15,1.15,8
5052516111928,1667,0.1,0.1,4
39745001959,1322,4.2,4.2,7
5099556025488,351,1.25,1.25,19
5010482786557,857,1.35,1.35,11
5050028169420,723,4,4,23
5010482773953,1233,1.65,1.65,23
5059321000508,220,1,1,15
5060811384091,1687,0.01,0.01,4
5010482415457,1233,10,10,20
5000234054621,465,1.25,1.25,16
5010482876722,1360,2.37,2.37,4
5000168208503,957,2,2,24
8710522681039,1371,0.8,0.8,2
5060414330815,1630,6.5,6.5,25
5010482936709,598,2,2,3
67742248114,832,0.5,0.5,4
7622201818036,170,0.5,0.5,19
5060201624042,914,1.3,1.3,12
5050028144540,1427,1.2,1.2,16
5000237138700,1219,0.99,0.99,12
9415549811610,815,12.99,12.99,3
8718951097575,932,2.75,2.75,15
8000500380130,397,7,7,3
5010092401147,372,0.75,0.75,25
5010482358310,1301,1,1,13
6164003477536,124,10.5,10.5,9
5201360501700,1231,1,1,10
5000159483490,1247,1,1,20
8690828648243,634,1.5,1.5,18
5010482911409,926,3.75,3.75,24
788821001177,46,1.7,1.7,25
5010482676957,730,0.1,0.1,18
5060060212527,34,0.5,0.5,10
5010044006796,605,2,2,4
5025514000624,1340,2.1,2.1,23
5055180676946,1211,3,3,3
5021932008747,1686,6.99,6.99,3
4987205905599,1767,3.5,3.5,10
7613287599209,35,3,3,10
5000237136942,239,1.4,1.4,21
5050837547211,1427,2.99,2.99,23
8712100861567,193,4,4,14
9772052578417,325,1.6,1.6,20
5060072991830,609,2,2,1
7610113007518,275,15.99,15.99,17
3800205877967,760,0.75,0.75,20
5060402909832,1332,1,1,18
5010044007342,1760,1.2,1.2,24
5010482934125,229,4,4,5
9322214014767,985,3.75,3.75,8
5000128584425,533,0.85,0.85,18
7622210216823,23,0.1,0.1,21
5056025409040,1615,6,6,13
5000295006836,61,3.25,3.25,15
5010482676957,761,0.1,0.1,15
8714100637371,556,1.5,1.5,20
8714793690004,90,17.99,17.99,19
615357122154,1688,2.72,2.72,19
3057640372513,102,1.09,1.09,3
5010998994019,797,5.99,5.99,12
8410023022118,125,19,19,16
5060154911794,1767,2.19,2.19,22
5060215330090,561,7.75,7.75,23
5000354918803,545,3,3,22
5056563715719,574,0.5,0.5,24
5010102346437,260,1.25,1.25,7
5025183077644,617,1.5,1.5,23
8000700000012,35,2,2,5
5017931255619,642,2,2,12
5000159550802,586,3,3,8
5010482403850,577,3,3,5
8690828648243,371,1.5,1.5,5
5019503002133,1766,2.6,2.6,6
8001841698236,1361,14,14,24
5010482948535,1252,1.57,1.57,15
5000354916977,448,1,1,25
3531340192126,395,14.99,14.99,18
5060120160263,748,1,1,18
5010373064108,1276,1,1,10
5099195002338,577,6,6,19
5010482565091,42,3.75,3.75,18
5010482686550,831,1,1,6
5012427143302,398,1,1,11
712166793114,1684,5,5,10
5010482392543,774,3.06,3.06,1
7638900297324,881,3.75,3.75,5
8001868002269,1301,2.5,2.5,20
5000159421553,21,5.75,5.75,19
8710908865282,355,4,4,2
5010034016200,24,2,2,3
5010482950217,918,2.5,2.5,10
5010044010557,1712,1.5,1.5,21
5010482927325,1792,1.75,1.75,12
5015302422561,1674,0.5,0.5,21
5050665044838,317,1,1,3
76840600021,78,5.5,5.5,22
5015934312513,235,1.5,1.5,15
5010482893347,1712,2,2,21
5740900805408,1558,4.75,4.75,5
5010482791315,1556,1.5,1.5,3
5000157008572,974,2,2,13
4015265022229,1227,18.5,18.5,16
5000382035527,714,4,4,7
8000174460022,1461,15.6,15.6,11
8711327582408,1295,3.25,3.25,21
5025659604299,786,1,1,25
5060718146365,1259,0.5,0.5,14
5010482005276,682,2.99,2.99,25
5010775197374,253,0.5,0.5,20
8712566144563,110,1.25,1.25,25
5000116101672,163,2.5,2.5,10
5010482529567,1735,1,1,2
5065013305189,133,4.5,4.5,25
794712932642,517,1.5,1.5,23
5010482926243,162,3,3,3
5000157146311,1806,2,2,2
5050893296948,178,2,2,3
5010482731854,43,4,4,17
5027342003884,1474,2.39,2.39,8
5010482946005,910,1.5,1.5,12
5022551816560,918,1.59,1.59,19
5011096009582,272,2.5,2.5,6
7622210106421,175,0.7,0.7,11
8445290760197,816,1.2,1.2,22
5010482793043,735,2,2,20
5000234055369,921,1.09,1.09,2
5010482834012,1760,2,2,9
5056315500389,1240,1,1,11
